Name,Address,City,State,Zip,Discount,Discount_Detail,Link,Latitude,Longitude,Precision,Category1,Category2,Category3,Category4,
Pac Island Grill,2012 S. 320th St. Ste. H,Federal Way,WA,98003,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Pac_Island_Grill/coupon/05005120050RED01281101EPC00497999PRD00000056.html,47.315253,-122.308096,address,Dining,Asian,,,
Ringo Wok Teriyaki,12722 S.E. 312th St.,Auburn,WA,98092,2-for-1 Lunch or Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Ringo_Wok_Teriyaki/coupon/05005245050RED01296330EPC00497999PRD00000001.html,47.322564,-122.172656,address,Dining,Asian,,,
Saigon Palace Pho & Vietnamese Cuisine,12722 S.E. 312th St.,Auburn,WA,98092,Special Offer,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Saigon_Palace_Pho__Vietnamese_Cuisine/coupon/05005220050RED01301874EPC00496999PRD00000001.html,47.322564,-122.172656,address,Dining,Asian,,,
Pho Mimosa,817 Ave D,Snohomish,WA,98290,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Pho_Mimosa/coupon/00314396003RED01235641EPC00496999PRD00000001.html,47.921831,-122.097809,address,Dining,Asian,,,
Thai Bistro,34817 Enchanted Pkwy. S.,Federal Way,WA,98003,2-for-1 Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00307975003RED00995450EPC00499999PRD00000001.html,47.289018,-122.313638,address,Dining,Asian,,,
Hong Kong Gardens,9324 State Highway 525,Clinton,WA,98236,2-for-1 Entree,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Hong_Kong_Gardens/coupon/00316280003RED01313055EPC00497999PRD00000001.html,47.979643,-122.367498,address,Dining,Asian,,,
Hunan Palace,2821 Pacific Ave.,Everett,WA,98201,2-for-1 Discount,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Hunan_Palace/coupon/00300104003RED00098957EPC00496999PRD00000001.html,47.976882,-122.193502,address,Dining,Asian,,,
Somphou Thai Restaurant,600 91st Ave. NE,Lake Stevens,WA,98258,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Somphou_Thai_Restaurant/coupon/00313576003RED01165470EPC00497999PRD00000056.html,48.001098,-122.108371,address,Dining,Asian,,,
Manila Center Diner,1607 S. Center St.,Tacoma,WA,98409,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Manila_Center_Diner/coupon/05003817050RED00707302EPC00497999PRD00000056.html,47.23396,-122.455792,address,Dining,Asian,,,
Mai's Thai Cuisine,9501 State Ave.,Marysville,WA,98270,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Mais_Thai_Cuisine/coupon/97000087970RED00380805EPC00496999PRD00000001.html,48.082132,-122.173562,address,Dining,Asian,,,
Aloha Hawaiian Grill,4227 S. Meridian Ave. Ste A,Puyallup,WA,98373,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Aloha_Hawaiian_Grill/coupon/05004524050RED01169160EPC00496999PRD00000001.html,47.151863,-122.292834,address,Dining,Asian,,,
Ali'i & Sumo's Hawaiian Grill,14125 Pacific Ave So Ste C,Tacoma,WA,98444,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Alii__Sumos_Hawaiian_Grill/coupon/05004921050RED01261690EPC00497999PRD00000056.html,47.12839,-122.434614,address,Dining,Asian,,,
Mae Phim Thai Restaurant,17020 Twin Lakes Ave C106,Marysville,WA,98271,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Mae_Phim_Thai_Restaurant/coupon/00316745003RED01352863EPC00497999PRD00000056.html,48.15046,-122.18943,address,Dining,Asian,,,
Thai Mekong,10224 - 196th St. Ct. E.,Graham,WA,98338,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Thai_Mekong/coupon/05005885050RED01381174EPC00497999PRD00000056.html,47.077462,-122.293561,address,Dining,Asian,,,
Miyako's Teriyaki and Wok,7200 267th Street NW; suite 101,Stanwood,WA,98292,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Miyakos_Teriyaki_and_Wok/coupon/97002382970RED01370649EPC00497999PRD00000056.html,48.238575,-122.331639,address,Dining,Asian,,,
Cebu Restaurant,9408 Martin Way E.; Ste. 4,Olympia,WA,98516,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Cebu_Restaurant/coupon/05005358050RED01295844EPC00497999PRD00000056.html,47.061704,-122.740442,address,Dining,Asian,,,
Tofu Hut Asian Fusion Restaurant,4804 Pacific Ave. SE,Lacey,WA,98503,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Tofu_Hut_Asian_Fusion_Restaurant/coupon/05005874050RED01381060EPC00497999PRD00000056.html,47.037268,-122.819374,address,Dining,Asian,,,
Angels Thai Cuisine,318 4th Ave. E.,Olympia,WA,98501,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Angels_Thai_Cuisine/coupon/05003023050RED00922075EPC00497999PRD00000056.html,47.045239,-122.898907,address,Dining,Asian,,,
China Harbor,2040 Westlake Ave. N.,Seattle,WA,98109,2-for-1 Lunch or Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/China_Harbor/coupon/00312793003RED01104847EPC00499999PRD00000001.html,47.637263,-122.340329,address,Dining,Asian,Chinese,,
China First,4237 University Way NE,Seattle,WA,98105,2-for-1 Discount,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/China_First/coupon/00312810003RED01104871EPC00496999PRD00000001.html,47.658907,-122.313369,address,Dining,Asian,Chinese,,
Seven Seas,8914 Lake City Way N.E.,Seattle,WA,98115,2-for-1 Discount,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Seven_Seas/coupon/00300330003RED00002081EPC00496999PRD00000001.html,47.693202,-122.305286,address,Dining,Asian,Chinese,,
Rickshaw Restaurant,322 N. 105th,Seattle,WA,98133,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Rickshaw_Restaurant/coupon/00315241003RED01276186EPC00497999PRD00000001.html,47.7053,-122.355146,address,Dining,Asian,Chinese,,
Fortune Inn,6825 N.E. 170th,Kenmore,WA,98028,Special Value,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Fortune_Inn/coupon/00300317003RED00331660EPC00496999PRD00000001.html,47.75145,-122.249375,address,Dining,Asian,Chinese,,
Jade Dragon Cuisine,17181 Redmond Way,Redmond,WA,98052,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Jade_Dragon_Cuisine/coupon/00310654003RED00661575EPC00496999PRD00000001.html,47.670852,-122.111698,address,Dining,Asian,Chinese,,
Chang's Mongolian Grill,505 Rainier Ave. N.,Renton,WA,98057,Special Offer,25% OFF,http://seattle.entertainment.com/discount/Changs_Mongolian_Grill/coupon/00315554003RED01287227EPC00497999PRD00000001.html,47.48999,-122.218071,address,Dining,Asian,Chinese,,
Mayflower of China,17005 Southcenter Pkwy,Tukwila,WA,98188,2-for-1 Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Mayflower_of_China/coupon/00317652003RED01271919EPC00497999PRD00000001.html,47.451067,-122.26267,address,Dining,Asian,Chinese,,
Zen Garden Restaurant,16300 Mill Creek Blvd,Mill Creek,WA,98012,Special Offer,FREE,http://seattle.entertainment.com/discount/Zen_Garden_Restaurant/coupon/00315730003RED01301815EPC00499999PRD00000001.html,47.850399,-122.221012,address,Dining,Asian,Chinese,,
Chang's Mongolian Grill,7601 Evergreen Way,Everett,WA,98203,Special Offer,25% OFF,http://seattle.entertainment.com/discount/Changs_Mongolian_Grill/coupon/00315554003RED01287228EPC00497999PRD00000001.html,47.929213,-122.221171,address,Dining,Asian,Chinese,,
Ringo Wok Teriyaki,12722 S.E. 312th St.,Auburn,WA,98092,2-for-1 Lunch or Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Ringo_Wok_Teriyaki/coupon/05005245050RED01296330EPC00497999PRD00000001.html,47.322564,-122.172656,address,Dining,Asian,Chinese,,
Hong Kong Gardens,9324 State Highway 525,Clinton,WA,98236,2-for-1 Entree,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Hong_Kong_Gardens/coupon/00316280003RED01313055EPC00497999PRD00000001.html,47.979643,-122.367498,address,Dining,Asian,Chinese,,
Hunan Palace,2821 Pacific Ave.,Everett,WA,98201,2-for-1 Discount,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Hunan_Palace/coupon/00300104003RED00098957EPC00496999PRD00000001.html,47.976882,-122.193502,address,Dining,Asian,Chinese,,
Mikado Teppanyaki Steak Seafood & Sushi Bar,1306 S. King St.,Seattle,WA,98144,2-for-1 Lunch,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Mikado_Teppanyaki_Steak_Seafood__Sushi_Bar/coupon/00317072003RED01373864EPC00497999PRD00000001.html,47.59854,-122.315207,address,Dining,Asian,Japanese,,
Oishii Teriyaki & Sushi,606 N.105th St,Seattle,WA,98103,2-for-1 Entree,$9.00 VALUE,http://seattle.entertainment.com/discount/Oishii_Teriyaki__Sushi/coupon/00317664003RED01387621EPC00497999PRD00000001.html,47.705182,-122.350901,address,Dining,Asian,Japanese,,
Yummy Teriyaki,4746 California Ave SW,Seattle,WA,98116,50% Off Food,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Yummy_Teriyaki/coupon/00315188003RED01275067EPC00496999PRD00000001.html,47.560254,-122.386628,address,Dining,Asian,Japanese,,
Toshi's Teriyaki,20829 Hwy. 99 Ste. C,Lynnwood,WA,98036,2-for-1 Menu Item,UP TO $5.00 VALUE,http://seattle.entertainment.com/discount/Toshis_Teriyaki/coupon/00313633003RED01176541EPC00496999PRD00000001.html,47.809697,-122.324267,address,Dining,Asian,Japanese,,
Kings Mongolian Grill,617 128th Street Southwest,Everett,WA,98204,Special Value,50% OFF ONE DINNER BOWL,http://seattle.entertainment.com/discount/Kings_Mongolian_Grill/coupon/00316809003RED01358272EPC00497999PRD00000001.html,47.882057,-122.242227,address,Dining,Asian,Japanese,,
Sushi Spott,1700 132nd St. SE #J,Mill Creek,WA,98012,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Sushi_Spott/coupon/00317067003RED01374898EPC00497999PRD00000056.html,47.878063,-122.210869,address,Dining,Asian,Japanese,,
Miyako's Teriyaki and Wok,7200 267th Street NW; suite 101,Stanwood,WA,98292,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Miyakos_Teriyaki_and_Wok/coupon/97002382970RED01370649EPC00497999PRD00000056.html,48.238575,-122.331639,address,Dining,Asian,Japanese,,
Maui Wowi Hawaiian,4518 University Way,Seattle,WA,98105,50% Off Beverage,$5.00 VALUE,http://seattle.entertainment.com/discount/Maui_Wowi_Hawaiian/coupon/00317570003RED01381493EPC00497999PRD00000001.html,47.661752,-122.312902,address,Dining,Asian,Pacific Rim,,
Atrium Bistro,11740 15th Ave NE,Seattle,WA,98125,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Atrium_Bistro/coupon/00317474003RED01379640EPC00497999PRD00000056.html,47.715001,-122.312407,address,Dining,Asian,Pacific Rim,,
Pho 99,9828 15th Ave. S.W.; Building B,Seattle,WA,98106,50% Off Total Bill,UP TO $6.00 VALUE,http://seattle.entertainment.com/discount/Pho_99/coupon/00305404003RED00784776EPC00497999PRD00000001.html,47.514924,-122.353765,address,Dining,Asian,Pacific Rim,,
Aloha Hawaiian Grill,18016 71st Ave Ste 102,Kent,WA,98032,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Aloha_Hawaiian_Grill/coupon/05004524050RED01169161EPC00496999PRD00000001.html,47.441095,-122.244509,address,Dining,Asian,Pacific Rim,,
Kelvin G's Tropic Blast & Tiki Bar,2825 Wheaton Way,Bremerton,WA,98310,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Kelvin_Gs_Tropic_Blast__Tiki_Bar/coupon/05004844050RED01246637EPC00496999PRD00000001.html,47.589169,-122.629785,address,Dining,Asian,Pacific Rim,,
Pac Island Grill,2012 S. 320th St. Ste. H,Federal Way,WA,98003,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Pac_Island_Grill/coupon/05005120050RED01281101EPC00497999PRD00000056.html,47.315253,-122.308096,address,Dining,Asian,Pacific Rim,,
Aloha Hawaiian Grill,4227 S. Meridian Ave. Ste A,Puyallup,WA,98373,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Aloha_Hawaiian_Grill/coupon/05004524050RED01169160EPC00496999PRD00000001.html,47.151863,-122.292834,address,Dining,Asian,Pacific Rim,,
Ali'i & Sumo's Hawaiian Grill,14125 Pacific Ave So Ste C,Tacoma,WA,98444,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Alii__Sumos_Hawaiian_Grill/coupon/05004921050RED01261690EPC00497999PRD00000056.html,47.12839,-122.434614,address,Dining,Asian,Pacific Rim,,
Cebu Restaurant,9408 Martin Way E.; Ste. 4,Olympia,WA,98516,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Cebu_Restaurant/coupon/05005358050RED01295844EPC00497999PRD00000056.html,47.061704,-122.740442,address,Dining,Asian,Pacific Rim,,
Jup Jup Jup Thai Restaurant,209 Broadway E.,Seattle,WA,98102,2-for-1 Lunch or Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Jup_Jup_Jup_Thai_Restaurant/coupon/00316269003RED01339989EPC00496999PRD00000001.html,47.620101,-122.321034,address,Dining,Asian,Thai,,
Krittikas Noodles & Thai Cuisine,6411 Latona Ave. NE,Seattle,WA,98115,2-for-1 Dinner,$9.00 VALUE,http://seattle.entertainment.com/discount/Krittikas_Noodles__Thai_Cuisine/coupon/00317531003RED01380927EPC00497999PRD00000001.html,47.675278,-122.325605,address,Dining,Asian,Thai,,
Krittikas Noodles & Thurst Lounge,814 NE 65th,Seattle,WA,98115,2-for-1 Lunch or Dinner,$8.00 VALUE,http://seattle.entertainment.com/discount/Krittikas_Noodles__Thurst_Lounge/coupon/00317526003RED01380924EPC00497999PRD00000001.html,47.675921,-122.319252,address,Dining,Asian,Thai,,
Thai Siam Restaurant,8305 - 15th Ave. N.W.,Seattle,WA,98117,2-for-1 Lunch or Dinner,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Thai_Siam_Restaurant/coupon/00300096003RED00002118EPC00496999PRD00000001.html,47.688868,-122.376882,address,Dining,Asian,Thai,,
Erawan Bangkok Thai Cuisine,12506 Lake City Way,Seattle,WA,98125,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Erawan_Bangkok_Thai_Cuisine/coupon/00317104003RED01376291EPC00497999PRD00000001.html,47.719442,-122.294839,address,Dining,Asian,Thai,,
Thai Palms,6715 Martin Luther King Jr. Way S.,Seattle,WA,98118,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Thai_Palms/coupon/00314772003RED01262669EPC00496999PRD00000001.html,47.54222,-122.284056,address,Dining,Asian,Thai,,
Hanuman Thai Cafe,115 Central Way,Kirkland,WA,98033,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Hanuman_Thai_Cafe/coupon/00310709003RED00933426EPC00496999PRD00000001.html,47.676411,-122.207356,address,Dining,Asian,Thai,,
Thai Bistro,18336 Aurora Ave. N.,Shoreline,WA,98133,2-for-1 Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00312062003RED00995449EPC00496999PRD00000001.html,47.761728,-122.346021,address,Dining,Asian,Thai,,
Royal Orchid,104 Rainier Ave. S.,Renton,WA,98057,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Royal_Orchid/coupon/00316403003RED01340032EPC00496999PRD00000001.html,47.483029,-122.217111,address,Dining,Asian,Thai,,
Thai Woodinville,17610 - 140th Ave. N.E.,Woodinville,WA,98072,2-for-1 Lunch or Dinner,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/Thai_Woodinville/coupon/00314719003RED01261183EPC00496999PRD00000001.html,47.755313,-122.152581,address,Dining,Asian,Thai,,
Suthanya Thai Renaissance Bistro,21630 7th Place South,Des Moines,WA,98198,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Suthanya_Thai_Renaissance_Bistro/coupon/00314623003RED01248209EPC00499999PRD00000001.html,47.40808,-122.324714,address,Dining,Asian,Thai,,
Thai Bistro,1018 - 164th St. S.E.,Mill Creek,WA,98012,2-for-1 Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00312062003RED00863494EPC00496999PRD00000001.html,47.849382,-122.218753,address,Dining,Asian,Thai,,
Lanna Thai Restaurant,7825 Evergreen Way Ste B,Everett,WA,98208,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Lanna_Thai_Restaurant/coupon/00314398003RED01235668EPC00499999PRD00000001.html,47.927483,-122.222777,address,Dining,Asian,Thai,,
Thai Bistro,34817 Enchanted Pkwy. S.,Federal Way,WA,98003,2-for-1 Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00307975003RED00995450EPC00499999PRD00000001.html,47.289018,-122.313638,address,Dining,Asian,Thai,,
Somphou Thai Restaurant,600 91st Ave. NE,Lake Stevens,WA,98258,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Somphou_Thai_Restaurant/coupon/00313576003RED01165470EPC00497999PRD00000056.html,48.001098,-122.108371,address,Dining,Asian,Thai,,
Mai's Thai Cuisine,9501 State Ave.,Marysville,WA,98270,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Mais_Thai_Cuisine/coupon/97000087970RED00380805EPC00496999PRD00000001.html,48.082132,-122.173562,address,Dining,Asian,Thai,,
Mae Phim Thai Restaurant,17020 Twin Lakes Ave C106,Marysville,WA,98271,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Mae_Phim_Thai_Restaurant/coupon/00316745003RED01352863EPC00497999PRD00000056.html,48.15046,-122.18943,address,Dining,Asian,Thai,,
Thai Mekong,10224 - 196th St. Ct. E.,Graham,WA,98338,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Thai_Mekong/coupon/05005885050RED01381174EPC00497999PRD00000056.html,47.077462,-122.293561,address,Dining,Asian,Thai,,
Angels Thai Cuisine,318 4th Ave. E.,Olympia,WA,98501,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Angels_Thai_Cuisine/coupon/05003023050RED00922075EPC00497999PRD00000056.html,47.045239,-122.898907,address,Dining,Asian,Thai,,
Coldwater Bar & Grill,1900 5th Ave.,Seattle,WA,98101,2-for-1 Dinner,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Coldwater_Bar__Grill/coupon/00311260003RED00948323EPC00499999PRD00000001.html,47.613157,-122.337893,address,Dining,American,Seafood,,
Shuckers,411 University St.,Seattle,WA,98101,2-for-1 Dinner,$32.00 VALUE,http://seattle.entertainment.com/discount/Shuckers/coupon/00315724003RED01282837EPC00499999PRD00000001.html,47.608178,-122.334621,address,Dining,American,Seafood,,
The Fishermans Restaurant & Bar,1301 Alaskan Way Pier 57,Seattle,WA,98101,2-for-1 Lunch,$15.00 VALUE,http://seattle.entertainment.com/discount/The_Fishermans_Restaurant__Bar/coupon/00315045003RED01273208EPC00497999PRD00000001.html,47.605884,-122.340521,address,Dining,American,Seafood,,
Ivar's Seafood Bars,401 NE Northlake Way,Seattle,WA,98105,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bars/coupon/00316542003RED01010101EPC00496999PRD00000001.html,47.653773,-122.324462,address,Dining,American,Seafood,,
Ivar's Salmon House,401 NE Northlake Way,Seattle,WA,98105,Special Value,$10.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Salmon_House/coupon/00315432003RED01202088EPC00499999PRD00000001.html,47.653773,-122.324462,address,Dining,American,Seafood,,
Ivar's Seafood Bars,6000 15th Ave N W (Ballard),Seattle,WA,98107,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bars/coupon/00316542003RED01340182EPC00496999PRD00000001.html,47.67248,-122.376165,address,Dining,American,Seafood,,
Totem House Seafood & Chowder,3058 NW 54th St,Seattle,WA,98107,2-for-1 Menu Item,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Totem_House_Seafood__Chowder/coupon/00316992003RED01371633EPC00497999PRD00000001.html,47.667756,-122.397489,address,Dining,American,Seafood,,
Ivar's Seafood Bar,416 NE Northgate Way,Seattle,WA,98125,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316543003RED00933696EPC00497999PRD00000001.html,47.708743,-122.3244,address,Dining,American,Seafood,,
Ivar's Seafood Bar,13448 Aurora Ave. N.,Seattle,WA,98133,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933682EPC00496999PRD00000001.html,47.726464,-122.344843,address,Dining,American,Seafood,,
Island Grill,321 High School Rd. NE D1,Bainbridge Island,WA,98110,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Island_Grill/coupon/00317824003RED01249543EPC00497999PRD00000056.html,47.635653,-122.518192,address,Dining,American,Seafood,,
Ivar's Seafood Bar,1201 Lake Washington Blvd.,Renton,WA,98055,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933689EPC00496999PRD00000001.html,47.503585,-122.199714,address,Dining,American,Seafood,,
Ivar's Seafood Bar,125 SW 148th Street,Burien,WA,98166,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316542003RED00933686EPC00496999PRD00000001.html,47.470291,-122.334281,address,Dining,American,Seafood,,
Skipper's Seafood & Chowder,901 SW 148th St.,Burien,WA,98166,2-for-1 Discount,ONE CUP OF OUR AWARD WINNING CHOWDER,http://seattle.entertainment.com/discount/Skippers_Seafood__Chowder/coupon/00313081003RED01126257EPC00496999PRD00000001.html,47.470342,-122.345888,address,Dining,American,Seafood,,
Ivar's Seafood Bar,9910 Edmonds Way,Edmonds,WA,98020,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bar/coupon/00316543003RED00933690EPC00497999PRD00000001.html,47.790391,-122.365657,address,Dining,American,Seafood,,
